trajectory_id,trajectory_name,source_editor_label,revision_id
Cb7e8ce0d60e7/1,Jul09ClothingObserver,ResearchAgentJan29,dse~ClothingC3RelayMay08LateX@7
Cb7e8ce0d60e7/1,Jul09ClothingObserver,AgentOpenAIJan29Seq,dse~ClothingC3FastSignalJul23@3
C4cf20f702b30/1,June05PovertyWatcher,June05PovertyWatcher,dse~DataUSAPovertyCountySequenceFeb03@18
C4cf20f702b30/1,June05PovertyWatcher,June05PovertyWatcher,dse~DataUSAPovertyCountySequenceFeb03@9
C4cf20f702b30/1,June05PovertyWatcher,June05PovertyWatcher,dse~DataUSAPovertyR6QuerySep13@10
C3b035531814f/1,May04OECDCurrent,May04OECDCurrent,dse~OECDEducationEquitySequence@41
C3b035531814f/1,May04OECDCurrent,May04OECDCurrent,dse~OECDEquity12m18Timing@10
C3b035531814f/1,May04OECDCurrent,May04OECDCurrent,dse~OECDEquityMay04Current@1
C3b035531814f/1,May04OECDCurrent,May04OECDCurrent,dse~OECDEquityMay04Current@2
C3b035531814f/1,May04OECDCurrent,May04OECDCurrent,dse~OECDEquityMay04Current@3
C3b035531814f/1,May04OECDCurrent,May04OECDCurrent,dse~OECDEquityMay04Current@4
C040ba53f823c/1,Nov22OECDScout,Nov22OECDScout,dse~OECDEducationEquitySequence@25
C040ba53f823c/1,Nov22OECDScout,Nov22OECDScout,dse~OECDEquityNov22SlowLive@1
C040ba53f823c/1,Nov22OECDScout,Nov22OECDScout,dse~OECDEquityNov22SlowLive@2
C040ba53f823c/1,Nov22OECDScout,Nov22OECDScout,dse~OECDEquityNov22SlowLive@3
C040ba53f823c/1,Nov22OECDScout,Nov22OECDScout,dse~OpenAINov22EquityScratch@2
C49b185b48380/1,Nov28OECDHelper,ResearchReaderMay28,dse~OECDMay14Live@2
C49b185b48380/1,Nov28OECDHelper,ResearchReaderMay28,dse~OECDMay24ClockWaitQuestion@4
C49b185b48380/1,Nov28OECDHelper,MayTwoOECDObserverX,dse~OAIEquityDec30Raw@11
C49b185b48380/1,Nov28OECDHelper,MayTwoOECDObserverX,dse~OAIEquityDec30Raw@9
C49b185b48380/1,Nov28OECDHelper,MayTwoOECDObserverX,dse~OECDEquityLiveNov28@1
Cc40ec18c27d8/1,OECDMay24Agent,OECDMay24Agent,dse~OECDEquityAug10Live@2
Cc40ec18c27d8/1,OECDMay24Agent,OECDMay24Agent,dse~OECDEquityLiveJul10@11
Cc40ec18c27d8/1,OECDMay24Agent,OECDMay24Agent,dse~OECDEquityLiveJul10@12
Cc40ec18c27d8/1,OECDMay24Agent,OECDMay24Agent,dse~OECDEquityLiveJul10@13
Cc40ec18c27d8/1,OECDMay24Agent,OECDMay24Agent,dse~OECDEquityLiveJul10@14
Cc40ec18c27d8/1,OECDMay24Agent,OECDMay24Agent,dse~OECDEquityLiveJul10@9
Ca66492c0d8d0/1,OECDNov12Agent,OECDNov12Agent,dse~OECDEducationEquitySequence@20
Ca66492c0d8d0/1,OECDNov12Agent,OECDNov12Agent,dse~OECDEquityMay30Live@7
Ca66492c0d8d0/1,OECDNov12Agent,OECDNov12Agent,dse~OECDEquityNov12Live@1
C58a032ba14b5/1,OECDResearchAug10,OECDResearchAug10,dse~OECDEquityAug10Live@1
C58a032ba14b5/1,OECDResearchAug10,OECDResearchAug10,dse~OECDEquityAug10Live@3
C58a032ba14b5/1,OECDResearchAug10,OECDResearchAug10,dse~OECDEquityAug10Live@4
C58a032ba14b5/1,OECDResearchAug10,OECDResearchAug10,dse~OECDEquityAug10Live@5
C58a032ba14b5/1,OECDResearchAug10,OECDResearchAug10,dse~OECDEquityLiveJul10@8
C58a032ba14b5/1,OECDResearchAug10,OECDResearchAug10,dse~OECDJun26PrecisionScout@16
C58a032ba14b5/1,OECDResearchAug10,OECDResearchAug10,dse~OECDJun26PrecisionScout@4
C088982c23c17/1,Oct16MaidsWatcher,Oct16MaidsWatcher,dse~MaidsR3FastRelayOct11@3
C088982c23c17/1,Oct16MaidsWatcher,Oct16MaidsWatcher,dse~MaidsR3FastRelayOct11@4
C088982c23c17/1,Oct16MaidsWatcher,Oct16MaidsWatcher,dse~Oct16MaidsLive@1
C088982c23c17/1,Oct16MaidsWatcher,Oct16MaidsWatcher,dse~OpenAIJanSixMaidsLive@2
C088982c23c17/1,Oct16MaidsWatcher,SectorAgentMay07Live,dse~Oct16MaidsLive@2
C088982c23c17/1,Oct16MaidsWatcher,SectorAgentMay24OAI,dse~MaidsR3FastRelayOct11@31
C5f2687b525f1/1,OpenAICVDNov21,OpenAICVDNov21,dse~HealthdataCVDSequenceCollab@26
C5f2687b525f1/1,OpenAICVDNov21,OpenAICVDNov21,dse~HealthdataCVDSequenceCollab@30
C5f2687b525f1/1,OpenAICVDNov21,OpenAICVDNov21,dse~HealthdataCVDSequenceCollab@35
C5f2687b525f1/1,OpenAICVDNov21,OpenAICVDNov21,dse~HealthdataCVDSequenceCollab@4
C5f2687b525f1/1,OpenAICVDNov21,OpenAICVDNov21,dse~HealthdataCVDSequenceJun15Relay@2
C5f2687b525f1/1,OpenAICVDNov21,OpenAICVDNov21,dse~OpenAIHealthdataCVDNov01@2
C09561cf59572/1,OpenAIFeb26Scout,DecemberCashier,dse~OpenAICVDFeb26Fast@2
C09561cf59572/1,OpenAIFeb26Scout,OECDReaderJul23,dse~HealthdataCVDSequenceCollab@70
C09561cf59572/1,OpenAIFeb26Scout,ResearchReaderOct28,dse~OpenAICVDDec08Fast2028@19
C09561cf59572/1,OpenAIFeb26Scout,OAIJun09Research,dse~CVDJun20Live2025@13
C09561cf59572/1,OpenAIFeb26Scout,OpenAIFebSevenScout,dse~OpenAIFebSevenCVDLive@3
C09561cf59572/1,OpenAIFeb26Scout,OpenAIResearchApr23,dse~HealthdataCVDSequenceCollab@80
C09561cf59572/1,OpenAIFeb26Scout,OpenAICVDFeb26Fast,dse~HealthdataCVDSequenceCollab@96
C09561cf59572/1,OpenAIFeb26Scout,OpenAICVDFeb26Fast,dse~OpenAICVDFeb26Fast@6
C2e012735efe6/1,OpenAIHealthdataCVDMay12,OpenAIHealthdataCVDMay12,dse~HealthdataCVDSequenceCollab@51
C2e012735efe6/1,OpenAIHealthdataCVDMay12,OpenAIHealthdataCVDMay12,dse~OpenAIHealthdataCVDMar27@4
C2e012735efe6/1,OpenAIHealthdataCVDMay12,OpenAIHealthdataCVDMay12,dse~OpenAIHealthdataCVDMay12@1
C2e012735efe6/1,OpenAIHealthdataCVDMay12,OpenAIHealthdataCVDMay12,dse~OpenAIHealthdataCVDMay12@3
C2e012735efe6/1,OpenAIHealthdataCVDMay12,OpenAIHealthdataCVDMay12,dse~OpenAIHealthdataCVDSept27@3
C461d52c2b56d/1,OpenAIHelperAug27,OpenAIHelperAug27,dse~FinanceSequenceMar26OAI3@1
C461d52c2b56d/1,OpenAIHelperAug27,OpenAIHelperAug27,dse~FinanceSequenceMar26OAI@34
C461d52c2b56d/1,OpenAIHelperAug27,OpenAIHelperAug27,dse~OurFinanceJul11X@1
C461d52c2b56d/1,OpenAIHelperAug27,OpenAIHelperAug27,dse~OurFinanceMar28Fast@2
Cf31ccc0b9d55/1,OpenAIHelperJul30,AgentResearcher,dse~AgentLanguageSequenceOurJul17@2
Cf31ccc0b9d55/1,OpenAIHelperJul30,SectorReaderMar21,dse~DataUSALanguageLiveRound4@4
Cf31ccc0b9d55/1,OpenAIHelperJul30,OAI4FFEJul16Current,dse~DataUSALanguageLiveRound4@15
Cf31ccc0b9d55/1,OpenAIHelperJul30,OAIResearchOct26,dse~AgentOpenAIResearchSep17X@2
Cf31ccc0b9d55/1,OpenAIHelperJul30,CashierCoordOct22OAI,dse~LangR5SignalSep01@8
Cd8822896c231/1,OpenAIHelperMay15,OpenAIHelperMay15,dse~AgentTransportEquipCA2017Q928@2
Cd8822896c231/1,OpenAIHelperMay15,OpenAIHelperMay15,dse~DataUSATransportEquipmentSequenceJun11@2
Cd8822896c231/1,OpenAIHelperMay15,OpenAIHelperMay15,dse~DataUSATransportEquipmentSequenceJun11@21
Cd8822896c231/1,OpenAIHelperMay15,OpenAIHelperMay15,dse~DataUSATransportEquipmentSequenceJun11@3
Cd8822896c231/1,OpenAIHelperMay15,OpenAIHelperMay15,dse~DataUSATransportEquipmentSequenceJun11@5
Cd8822896c231/1,OpenAIHelperMay15,OpenAIHelperMay15,dse~DataUSATransportEquipmentSequenceJun11@8
Cf11f04455a66/1,OpenAIHelperOct20X,OpenAIHelperOct20X,dse~DataUSADenominatorEvidenceMar17@3
Cf11f04455a66/1,OpenAIHelperOct20X,OpenAIHelperOct20X,dse~DataUSALanguageLiveRound4@12
Cf11f04455a66/1,OpenAIHelperOct20X,OpenAIHelperOct20X,dse~DataUSALanguageSequenceFeb17@7
Caf47d4a6d0cf/1,OpenAIJan20ConstructionX,OpenAIJan20ConstructionX,dse~DataUSAConstructionSequenceMar08@24
Caf47d4a6d0cf/1,OpenAIJan20ConstructionX,OpenAIJan20ConstructionX,dse~DataUSAConstructionSequenceMar08@45
Caf47d4a6d0cf/1,OpenAIJan20ConstructionX,OpenAIJan20ConstructionX,dse~DataUSAConstructionSequenceMar08@51
Caf47d4a6d0cf/1,OpenAIJan20ConstructionX,OpenAIJan20ConstructionX,dse~OpenAIJan20ConstructionLive@1
C1aee1cbfde42/1,OpenAIJan27Watcher,OpenAIJan27Watcher,dse~OpenAIJul31Police@2
C1aee1cbfde42/1,OpenAIJan27Watcher,OpenAIJan27Watcher,dse~PoliceWageAgeSequenceMar10Collab@42
C1aee1cbfde42/1,OpenAIJan27Watcher,OpenAIJan27Watcher,dse~PoliceWageJan27Fast2027@1
C1aee1cbfde42/1,OpenAIJan27Watcher,OpenAIJan27Watcher,dse~PoliceWageJan27Fast2027@3
C5aa7c8958526/1,OpenAIJul14Helper,OpenAIJul14Helper,dse~Clothing9m17C3RelayAug16@13
C5aa7c8958526/1,OpenAIJul14Helper,OpenAIJul14Helper,dse~Clothing9m17C3RelayAug16@15
C5aa7c8958526/1,OpenAIJul14Helper,OpenAIJul14Helper,dse~ClothingC3FastSignalJul14@1
C5aa7c8958526/1,OpenAIJul14Helper,OpenAIJul14Helper,dse~ClothingC3FastSignalJul23@8
C5aa7c8958526/1,OpenAIJul14Helper,LanguageWatcherNov12,dse~ClothingC3FastSignalJul23@15
C5aa7c8958526/1,OpenAIJul14Helper,LanguageWatcherNov12,dse~ClothingC4FastSignalJul14@1
C5aa7c8958526/1,OpenAIJul14Helper,LanguageWatcherNov12,dse~DataUSAClothingNov25Live@2
C76cb618424f4/1,OpenAIJul31Police,OpenAIResearchDec11X,dse~PoliceWageJul31Fast2026@1
C76cb618424f4/1,OpenAIJul31Police,OpenAIJul31Police,dse~AgentAug02Scout@1
C76cb618424f4/1,OpenAIJul31Police,OpenAIJul31Police,dse~AgentAug02Scout@4
C76cb618424f4/1,OpenAIJul31Police,OpenAIJul31Police,dse~OpenAIResearcherXQ@1
C76cb618424f4/1,OpenAIJul31Police,OpenAIJul31Police,dse~PoliceJul31R5Signal1781900@1
C76cb618424f4/1,OpenAIJul31Police,OpenAIJul31Police,dse~PoliceWageAgeSequenceMar10Collab@34
Cd532923868b2/1,OpenAIJun15Construction,OpenAIConstructionApr30Agent,dse~OpenAIJun15ConstructionSlowLive2026@1
Cd532923868b2/1,OpenAIJun15Construction,OpenAIHelperAug27,dse~OpenAIJun15ConstructionSlowLive2026@3
Cd532923868b2/1,OpenAIJun15Construction,OpenAIJun15Construction,dse~A3ScratchWikiProbe1781756500@2
Cd532923868b2/1,OpenAIJun15Construction,OpenAIJun15Construction,dse~OpenAIFeb28SlowTierHorizonLive2028@2
Cd532923868b2/1,OpenAIJun15Construction,OpenAIJun15Construction,dse~OpenAIFeb28SlowTierHorizonLive2028@6
Cd532923868b2/1,OpenAIJun15Construction,OpenAIJun15Construction,dse~OpenAIJun15ConstructionSlowLive2026@7
Cd532923868b2/1,OpenAIJun15Construction,OpenAiResearcher,dse~OpenAIJun15ConstructionSlowLive2026@9
Cd532923868b2/1,OpenAIJun15Construction,OpenAIFeb28ArchiveScout2,dse~Jan03ConstructionCadenceLive@15
Cdc8de32dac0d/1,OpenAIJun27SDGScout,OpenAIJun27SDGScout,dse~SDGIndexOverallScoreSequence@1
Cdc8de32dac0d/1,OpenAIJun27SDGScout,OpenAIJun27SDGScout,dse~SDGIndexOverallScoreSequence@2
Cdc8de32dac0d/1,OpenAIJun27SDGScout,OpenAIJun27SDGScout,dse~SDGIndexOverallScoreSequence@4
Cdc8de32dac0d/1,OpenAIJun27SDGScout,OpenAIJun27SDGScout,dse~SDGIndexOverallScoreSequence@5
Cdc8de32dac0d/1,OpenAIJun27SDGScout,OpenAIJun27SDGScout,dse~SDGIndexOverallScoreSequence@6
Cdc8de32dac0d/1,OpenAIJun27SDGScout,OpenAIJun27SDGScout,dse~SDGIndexOverallScoreSequence@7
Cdc8de32dac0d/1,OpenAIJun27SDGScout,OpenAIJun27SDGScout,dse~SDGIndexOverallScoreSequence@8
C7dfaa7c5821b/1,OpenAIMar31Scout,OpenAIMar31Scout,dse~OAIResearchAug23Police2027@2
C7dfaa7c5821b/1,OpenAIMar31Scout,OpenAIMar31Scout,dse~PoliceWageAgeSequenceMar10Collab@14
C7dfaa7c5821b/1,OpenAIMar31Scout,OpenAIMar31Scout,dse~PoliceWageAgeSequenceMar10Collab@21
C7dfaa7c5821b/1,OpenAIMar31Scout,OpenAIMar31Scout,dse~PoliceWageAgeSequenceMar10Collab@26
C7dfaa7c5821b/1,OpenAIMar31Scout,OpenAIMar31Scout,dse~PoliceWageAgeSequenceMar10Collab@30
C9ad0ee0def3d/1,OpenAIMay03CVDScout,OpenAIMay03CVDScout,dse~HealthdataCVDSequenceCollab@81
C9ad0ee0def3d/1,OpenAIMay03CVDScout,OpenAIMay03CVDScout,dse~OpenAIMay03CVDScout@1
C58880fdbd189/1,OpenAIObserverNov09,OpenAIObserverNov09,dse~AgentOurOct23ClothingCoord1781643422@2
C58880fdbd189/1,OpenAIObserverNov09,OpenAIObserverNov09,dse~Clothing9m17C3RelayAug16@3
C58880fdbd189/1,OpenAIObserverNov09,OpenAIObserverNov09,dse~ClothingC3RelayMar19X@3
C58880fdbd189/1,OpenAIObserverNov09,OpenAIObserverNov09,dse~DataUSAClothingLive9m17@16
C58880fdbd189/1,OpenAIObserverNov09,AgentAug23OAI,dse~ClothingC3RelaySep26X@4
Cccde976a5444/1,OpenAIOct23Police,OpenAIOct23Police,dse~OpenAIOct23Police@1
Cccde976a5444/1,OpenAIOct23Police,OpenAIOct23Police,dse~PoliceWageAgeSequenceMar10Collab@40
C6ddbb4be7fbe/1,OpenAIResearchDec30,OpenAIResearchDec30CVD,dse~HealthdataCVDSequenceCollab@114
C6ddbb4be7fbe/1,OpenAIResearchDec30,OpenAIResearchDec30CVD,dse~HealthdataCVDSequenceCollab@116
C6ddbb4be7fbe/1,OpenAIResearchDec30,OpenAIResearchDec30CVD,dse~HealthdataCVDSequenceCollab@118
C6ddbb4be7fbe/1,OpenAIResearchDec30,OpenAIResearchDec30CVD,dse~OpenAIResearchDec30CVD@1
C78348b3615b3/1,OpenAIResearchJun13X,Apr17MaidsWatcher,dse~DataUSALanguageLiveRound4@16
C78348b3615b3/1,OpenAIResearchJun13X,GroceryAgentAug02X,dse~DataUSALanguageR5LiveDec29@12
C78348b3615b3/1,OpenAIResearchJun13X,May08LateClothing,dse~DataUSALanguageR5SignalNow@19
C78348b3615b3/1,OpenAIResearchJun13X,ResearchViewer,dse~LangR5SignalJun13@1
C38702ff8f47a/1,OpenAIResearchMar22,OpenAIResearchMar22,dse~DataUSAMaidsR3RelayDec27@4
C38702ff8f47a/1,OpenAIResearchMar22,OpenAIResearchMar22,dse~MaidsR3FastRelayOct11@15
C38702ff8f47a/1,OpenAIResearchMar22,OpenAIResearchMar22,dse~MaidsR3StatusMar22@1
C38702ff8f47a/1,OpenAIResearchMar22,OpenAIResearchMar22,dse~MaidsR3StatusMar22@4
C38702ff8f47a/1,OpenAIResearchMar22,OpenAIResearchMar22,dse~Mar22MaidsLiveOAI@3
C38702ff8f47a/1,OpenAIResearchMar22,OpenAIResearchMar22,dse~Mar22MaidsLiveOAI@5
C38702ff8f47a/1,OpenAIResearchMar22,OpenAIResearchMar22,dse~OpenAIJanSixMaidsLive@5
Cd9c4daaa62bd/1,OpenAIResearchSep17X,OpenAIResearchSep17X,dse~DataUSADenominatorEvidenceMar17@7
Cd9c4daaa62bd/1,OpenAIResearchSep17X,OpenAIResearchSep17X,dse~DataUSALangR5RelayOct23@11
Cd9c4daaa62bd/1,OpenAIResearchSep17X,OpenAIResearchSep17X,dse~DataUSALangR5RelayOct23@9
Cd9c4daaa62bd/1,OpenAIResearchSep17X,OpenAIResearchSep17X,dse~DataUSALanguageApr10Live@9
Cd9c4daaa62bd/1,OpenAIResearchSep17X,OpenAIResearchSep17X,dse~DataUSALanguageSequenceFeb17@26
C7c14e89b59f2/1,OpenAIUEFAApr04Scout,OpenAIUEFAApr04Scout,dse~UEFAPassAccuracySequenceSep17@13
C7c14e89b59f2/1,OpenAIUEFAApr04Scout,OpenAIUEFAApr04Scout,dse~UEFAPassAccuracySequenceSep17@15
C7c14e89b59f2/1,OpenAIUEFAApr04Scout,OpenAIUEFAApr04Scout,dse~UEFAPassAccuracySequenceSep17@20
C7c14e89b59f2/1,OpenAIUEFAApr04Scout,OpenAIUEFAApr04Scout,dse~UEFAPassAccuracySequenceSep17@26
C7c14e89b59f2/1,OpenAIUEFAApr04Scout,OpenAIUEFAApr04Scout,dse~UEFAPassAccuracySequenceSep17@9
C046d088aeac3/1,OpenAIWatcherOct30,OpenAIWatcherOct30,dse~Apr17MaidsLive@6
C046d088aeac3/1,OpenAIWatcherOct30,OpenAIWatcherOct30,dse~MaidsR3FastRelayOct11@14
C046d088aeac3/1,OpenAIWatcherOct30,OpenAIWatcherOct30,dse~MaidsR3FastRelayOct11@29
C046d088aeac3/1,OpenAIWatcherOct30,OpenAIWatcherOct30,dse~Oct16MaidsLive@9
C046d088aeac3/1,OpenAIWatcherOct30,OpenAIWatcherOct30,dse~OpenAIApr15Maids205825@7
C046d088aeac3/1,OpenAIWatcherOct30,OpenAIWatcherOct30,dse~OpenAIJanSixMaidsLive@6
Cb11413f05439/1,OurFinanceAug27,OpenAIResearchMay07,dse~FinanceSequenceMar26OAI@11
Cb11413f05439/1,OurFinanceAug27,OpenAIResearchMay07,dse~FinanceSequenceMar26OAI@18
Cb11413f05439/1,OurFinanceAug27,ResearchAgentSix,dse~FinanceSequenceMar26OAI@19
Cb11413f05439/1,OurFinanceAug27,ResearchBotJune24Y,dse~FinanceSequenceMar26OAI@24
Cb11413f05439/1,OurFinanceAug27,OpenAIResearcher987,dse~FinanceSequenceMar26OAI@27
Cb11413f05439/1,OurFinanceAug27,OurFinanceAug27,dse~FinanceSequenceMar26OAI@29
Cb11413f05439/1,OurFinanceAug27,OurFinanceAug27,dse~FinanceSequenceMar26OAI@30
Ccc8e901916a6/1,ResearchAgentFeb08,AgentResearcherOpenAI,dse~ClothingFastCohortRelayMay29@11
Ccc8e901916a6/1,ResearchAgentFeb08,AgentResearcherOpenAI,dse~ClothingFastCohortRelayMay29@4
Ccc8e901916a6/1,ResearchAgentFeb08,AgentResearcherOpenAI,dse~ClothingLiveState3RelayMay29@10
Ccc8e901916a6/1,ResearchAgentFeb08,AgentResearcherOpenAI,dse~ClothingLiveState3RelayMay29@15
Ccc8e901916a6/1,ResearchAgentFeb08,AgentResearcherOpenAI,dse~ClothingLiveState3RelayMay29@5
Ccc8e901916a6/1,ResearchAgentFeb08,AgentResearcherOpenAI,dse~DataUSAClothingStateSequenceCollabOct10@12
C4f76217d3111/1,ResearchHelper,ResearchHelper,dse~ClothingFastCohortRelayMay29@5
C4f76217d3111/1,ResearchHelper,ResearchHelper,dse~ClothingFastCohortRelayMay29@8
C4f76217d3111/1,ResearchHelper,ResearchHelper,dse~ClothingLiveState3RelayMay29@6
C4f76217d3111/1,ResearchHelper,ResearchHelper,dse~DataUSAClothingSequenceCollabAug08@12
C4f76217d3111/1,ResearchHelper,ResearchHelper,dse~DataUSAClothingStateSequenceCollabOct10@20
C4f76217d3111/1,ResearchHelper,ResearchHelper,dse~DataUSAClothingStateSequenceCollabOct10@4
