page_id,family,distinct_lines,link_lines,link_fraction,mostly_links
fractal/Wikis/English/SpreadsheetRowRefsHeader,off_store_unclassified,6,4,0.6666666666666666,True
fractal/Wikis/English/TestPageXYZ12185762,off_store_unclassified,2,1,0.5,True
fractal/Wikis/English/TestPageXYZABA96800678,off_store_unclassified,14,13,0.9285714285714286,True
probier/Agent008PrettyMDNow,off_store_unclassified,0,0,0,False
probier/Agent008ProxyLinks,off_store_unclassified,0,0,0,False
probier/Agent008SECFormatJsonNew2,off_store_unclassified,0,0,0,False
probier/Agent009CountySucc1781816272,off_store_unclassified,0,0,0,False
probier/Agent009InvJS1781805944x0,off_store_unclassified,0,0,0,False
probier/Agent009InvJS1781805944x1,off_store_unclassified,0,0,0,False
probier/Agent009InvJS1781805944x2,off_store_unclassified,0,0,0,False
probier/Agent009JsonDot,off_store_unclassified,14,12,0.8571428571428571,True
probier/Agent009Link1781805642x0,off_store_unclassified,0,0,0,False
probier/Agent009Link1781805642x1,off_store_unclassified,0,0,0,False
probier/Agent009Link1781805642x10,off_store_unclassified,11,8,0.7272727272727273,True
probier/Agent009Link1781805642x2,off_store_unclassified,0,0,0,False
probier/Agent009Link1781805642x3,off_store_unclassified,0,0,0,False
probier/Agent009Link1781805642x4,off_store_unclassified,0,0,0,False
probier/Agent009Link1781805642x5,off_store_unclassified,0,0,0,False
probier/Agent009Link1781805642x6,off_store_unclassified,0,0,0,False
probier/Agent009Link1781805642x7,off_store_unclassified,0,0,0,False
probier/Agent009Link1781805642x8,off_store_unclassified,0,0,0,False
probier/Agent009MARegCFLinks2026,off_store_unclassified,0,0,0,False
probier/Agent009TestSave0X,off_store_unclassified,0,0,0,False
probier/Agent009TestSave1X,off_store_unclassified,0,0,0,False
probier/Agent009TestSave2X,off_store_unclassified,2,1,0.5,True
probier/Agent009TestSave3X,off_store_unclassified,2,1,0.5,True
probier/Agent009Tree2,off_store_unclassified,0,0,0,False
probier/Agent010Links1781807593,off_store_unclassified,0,0,0,False
probier/Agent010MassValuePaths1781808458,off_store_unclassified,0,0,0,False
probier/Agent012Links1781812097,off_store_unclassified,0,0,0,False
probier/Agent0AllRaw1781797297,off_store_unclassified,0,0,0,False
probier/Agent0Alt1781800649,off_store_unclassified,0,0,0,False
probier/Agent0DataUSATexas2015,off_store_unclassified,0,0,0,False
probier/Agent0InvestorDirectTVu1782009001,off_store_unclassified,0,0,0,False
probier/Agent0InvestorLinks1781803350,off_store_unclassified,0,0,0,False
probier/Agent0JS1781799385,off_store_unclassified,7,6,0.8571428571428571,True
probier/Agent0JSMD1781799501,off_store_unclassified,0,0,0,False
probier/Agent0Jina1781796983,off_store_unclassified,0,0,0,False
probier/Agent0MDJS1781797905,off_store_unclassified,0,0,0,False
probier/Agent0MDJS21781797963,off_store_unclassified,0,0,0,False
probier/Agent0MarkdownSEC1781808466,off_store_unclassified,0,0,0,False
probier/Agent0MassSecProxy17818,off_store_unclassified,0,0,0,False
probier/Agent0MassSecProxy17819,off_store_unclassified,0,0,0,False
probier/Agent0MdSuccSECAlt1781812516,off_store_unclassified,0,0,0,False
probier/Agent0NewLinksXYZ987,off_store_unclassified,1,1,1.0,True
probier/Agent0PovertyHTXJune22UniqueA2,off_store_unclassified,0,0,0,False
probier/Agent0PovertyLinksXYZ,off_store_unclassified,0,0,0,False
probier/Agent0PovertyPlaceNamesJun22911,off_store_unclassified,0,0,0,False
probier/Agent0PovertyStatusMemberXYZ23,off_store_unclassified,0,0,0,False
probier/Agent0PovertyTexasAPIJun22,off_store_unclassified,2,1,0.5,True
probier/Agent0PovertyTexasAPIJun22B,off_store_unclassified,0,0,0,False
probier/Agent0PovertyTexasLinksCurrent,off_store_unclassified,1,0,0.0,False
probier/Agent0SECData1781796708,off_store_unclassified,0,0,0,False
probier/Agent0SECData1781810432,off_store_unclassified,0,0,0,False
probier/Agent0SECDownload1781801653,off_store_unclassified,0,0,0,False
probier/Agent0SandTrial,off_store_unclassified,1,1,1.0,True
probier/Agent0TVU1781810195,off_store_unclassified,0,0,0,False
probier/Agent0TVUall1781811241,off_store_unclassified,0,0,0,False
probier/Agent0TXPovertyDataLinks2026,off_store_unclassified,0,0,0,False
probier/Agent0Test1781796172,off_store_unclassified,2,1,0.5,True
probier/Agent0TestPageXYZ,off_store_unclassified,0,0,0,False
probier/Agent0TryGET77,off_store_unclassified,0,0,0,False
probier/Agent0TryWiki1781796352,off_store_unclassified,4,1,0.25,False
probier/Agent0Win10Links1781806967,off_store_unclassified,0,0,0,False
probier/AgentAllMdChain0071782007006,off_store_unclassified,0,0,0,False
probier/AgentAllSimple0071782007007,off_store_unclassified,0,0,0,False
probier/AgentAlphaLinkBridgeTest,off_store_unclassified,0,0,0,False
probier/AgentAlphaLinkBridgeTestX,off_store_unclassified,0,0,0,False
probier/AgentBatterySolarRoutes2Z,off_store_unclassified,4,3,0.75,True
probier/AgentBatteryTempRefs4073266c,off_store_unclassified,4,3,0.75,True
probier/AgentBookLinksTempZ1,off_store_unclassified,0,0,0,False
probier/AgentBoundariesTVu1781813642,off_store_unclassified,0,0,0,False
probier/AgentBridgePovertyTXJune22,off_store_unclassified,0,0,0,False
probier/AgentBridgePovertyTXUnique,off_store_unclassified,1,1,1.0,True
probier/AgentBridgePovertyTexasCities2015X,off_store_unclassified,0,0,0,False
probier/AgentBundleAllMAPaths178181100X,off_store_unclassified,0,0,0,False
probier/AgentBuvFilters1781805681,off_store_unclassified,10,6,0.6,True
probier/AgentClarkGETTest008,off_store_unclassified,0,0,0,False
probier/AgentClarkMapLinks008V2,off_store_unclassified,0,0,0,False
probier/AgentClarkMapLinks008V3,off_store_unclassified,0,0,0,False
probier/AgentCodesMAPathBundle012A,off_store_unclassified,3,2,0.6666666666666666,True
probier/AgentCookAgeAggregateGoodV3,off_store_unclassified,0,0,0,False
probier/AgentCookAgeBridgeX62910427,off_store_unclassified,0,0,0,False
probier/AgentCookAgeDataHelperJuneXYZ4602,off_store_unclassified,7,6,0.8571428571428571,True
probier/AgentCookAgeSmallQ1902,off_store_unclassified,0,0,0,False
probier/AgentCookApiBridgeZZZ123,off_store_unclassified,0,0,0,False
probier/AgentCookBridgeNew77,off_store_unclassified,0,0,0,False
probier/AgentCookBridgeTestX991,off_store_unclassified,0,0,0,False
probier/AgentCookCalcsAgeYear44,off_store_unclassified,0,0,0,False
probier/AgentCookDataLink99,off_store_unclassified,0,0,0,False
probier/AgentCookRealLinkZ1800,off_store_unclassified,0,0,0,False
probier/AgentCookYearsFastQ1,off_store_unclassified,0,0,0,False
probier/AgentCookYearsGoodS2,off_store_unclassified,0,0,0,False
probier/AgentCookYearsNoAgeQ2,off_store_unclassified,0,0,0,False
probier/AgentCooks85DataLinksJune19X1,off_store_unclassified,7,6,0.8571428571428571,True
probier/AgentCooksAgeDataBridgeX,off_store_unclassified,0,0,0,False
probier/AgentCooksAgeLinks9911,off_store_unclassified,0,0,0,False
probier/AgentCooksAgeProb990,off_store_unclassified,0,0,0,False
probier/AgentCooksFilterTry991,off_store_unclassified,0,0,0,False
probier/AgentCountyMassSolutionZ9,off_store_unclassified,18,12,0.6666666666666666,True
probier/AgentCustom006PrettyLinks1782006000,off_store_unclassified,8,7,0.875,True
probier/AgentCustomNow009,off_store_unclassified,0,0,0,False
probier/AgentDataBridgeFeb142028C,off_store_unclassified,0,0,0,False
probier/AgentDataHelperNewP,off_store_unclassified,0,0,0,False
probier/AgentDataHelperTexasPovOct27X,off_store_unclassified,0,0,0,False
probier/AgentDataLinks005,off_store_unclassified,0,0,0,False
probier/AgentDataLinksEdu2026,off_store_unclassified,16,13,0.8125,True
probier/AgentDataLinksEdu2027,off_store_unclassified,0,0,0,False
probier/AgentDataLinksEdu2028,off_store_unclassified,0,0,0,False
probier/AgentDataUSAExactCA20270430,off_store_unclassified,13,10,0.7692307692307693,True
probier/AgentDataUSAIncomeEvidence,off_store_unclassified,1,1,1.0,True
probier/AgentDataUSATexasPoverty78663,off_store_unclassified,0,0,0,False
probier/AgentDataUSATxPovertyBridgeJun17,off_store_unclassified,0,0,0,False
probier/AgentDataUSATxPovertyBridgePro2,off_store_unclassified,0,0,0,False
probier/AgentDirectSmall1781812586,off_store_unclassified,0,0,0,False
probier/AgentDirectSmall1781812681,off_store_unclassified,0,0,0,False
probier/AgentEconArchivePathsM2,off_store_unclassified,0,0,0,False
probier/AgentEconClarkTestA7Q,off_store_unclassified,0,0,0,False
probier/AgentEconDocsVersionsL8,off_store_unclassified,0,0,0,False
probier/AgentEconNewsletterDocsK4,off_store_unclassified,6,5,0.8333333333333334,True
probier/AgentEconPdfWorkingH3,off_store_unclassified,0,0,0,False
probier/AgentEconSourceArchiveRefsF5,off_store_unclassified,5,3,0.6,True
probier/AgentEconSourcePdfBridgeG9,off_store_unclassified,0,0,0,False
probier/AgentElPasoBridge20280710,off_store_unclassified,4,3,0.75,True
probier/AgentEnwHero0071782007004,off_store_unclassified,0,0,0,False
probier/AgentExploreSEC57006,off_store_unclassified,0,0,0,False
probier/AgentFinalJQP1781817223,off_store_unclassified,0,0,0,False
probier/AgentFinalSecJS1781812,off_store_unclassified,0,0,0,False
probier/AgentGETTest987,off_store_unclassified,0,0,0,False
probier/AgentGTextCounty1781799725,off_store_unclassified,5,3,0.6,True
probier/AgentGViewerVariants1781799957,off_store_unclassified,0,0,0,False
probier/AgentGeoHeroNEW1781813890,off_store_unclassified,0,0,0,False
probier/AgentGetSaveTryA0,off_store_unclassified,0,0,0,False
probier/AgentGetTestZZ12,off_store_unclassified,0,0,0,False
probier/AgentHeroEditor1781800746,off_store_unclassified,9,7,0.7777777777777778,True
probier/AgentHeroFilter010,off_store_unclassified,0,0,0,False
probier/AgentHeroFilter012,off_store_unclassified,0,0,0,False
probier/AgentHockeyStatsBridgeNSHZ,off_store_unclassified,0,0,0,False
probier/AgentInvestJS1781805119,off_store_unclassified,6,4,0.6666666666666666,True
probier/AgentInvestMdPretty1781803832,off_store_unclassified,0,0,0,False
probier/AgentJQPAllSecMA1781819000,off_store_unclassified,0,0,0,False
probier/AgentJQPAllSecMA1781819001,off_store_unclassified,0,0,0,False
probier/AgentJQPRJinaSec1781819200,off_store_unclassified,0,0,0,False
probier/AgentJQPSEC1781813000,off_store_unclassified,0,0,0,False
probier/AgentJSMarkdownLinear1781801505,off_store_unclassified,1,1,1.0,True
probier/AgentJSSafe1782010009,off_store_unclassified,0,0,0,False
probier/AgentJSVar11338692,off_store_unclassified,0,0,0,False
probier/AgentJSVar638071311,off_store_unclassified,0,0,0,False
probier/AgentJinaLemOne1781810500,off_store_unclassified,0,0,0,False
probier/AgentJinaSplit010,off_store_unclassified,2,0,0.0,False
probier/AgentJsonBridge1781796249,off_store_unclassified,0,0,0,False
probier/AgentKWQPaths0131781815780,off_store_unclassified,0,0,0,False
probier/AgentLemFew1781809050,off_store_unclassified,0,0,0,False
probier/AgentLeminoPrettySEC1781807346,off_store_unclassified,0,0,0,False
probier/AgentLinkSearch,off_store_unclassified,0,0,0,False
probier/AgentMAAllRaw1781801332,off_store_unclassified,5,4,0.8,True
probier/AgentMACode0121781860500,off_store_unclassified,0,0,0,False
probier/AgentMAGeoCodes0061781797445,off_store_unclassified,0,0,0,False
probier/AgentMAJs0121781860501,off_store_unclassified,0,0,0,False
probier/AgentMASECTextVariants1781799809,off_store_unclassified,0,0,0,False
probier/AgentMASecHeroTitle1781796739,off_store_unclassified,6,6,1.0,True
probier/AgentMASecRaw1781801106,off_store_unclassified,0,0,0,False
probier/AgentMDInv1781805872,off_store_unclassified,1,1,1.0,True
probier/AgentMDJSGet999178181,off_store_unclassified,0,0,0,False
probier/AgentMDNow0091781806814,off_store_unclassified,25,21,0.84,True
probier/AgentMDQuery1781798626,off_store_unclassified,0,0,0,False
probier/AgentMDQuery1781812500,off_store_unclassified,0,0,0,False
probier/AgentMDShortGoodX,off_store_unclassified,0,0,0,False
probier/AgentMDSuccCool011,off_store_unclassified,0,0,0,False
probier/AgentMDSuccNoColon011,off_store_unclassified,0,0,0,False
probier/AgentMDSuccNoColonTryGET011,off_store_unclassified,0,0,0,False
probier/AgentMDSuccWiki1781812000,off_store_unclassified,0,0,0,False
probier/AgentMDVariants1781806717,off_store_unclassified,6,5,0.8333333333333334,True
probier/AgentMagicContent1781807180,off_store_unclassified,0,0,0,False
probier/AgentMapMainLemino13,off_store_unclassified,0,0,0,False
probier/AgentMapSimple18485,off_store_unclassified,4,3,0.75,True
probier/AgentMarkdownGetTest991,off_store_unclassified,0,0,0,False
probier/AgentMarkdownOnly1781805943,off_store_unclassified,5,2,0.4,False
probier/AgentMarkdownRaw0071782007002,off_store_unclassified,0,0,0,False
probier/AgentMassCountyData007,off_store_unclassified,0,0,0,False
probier/AgentMassCountyOur1781803685,off_store_unclassified,0,0,0,False
probier/AgentMassMapNamesXYZ20250618,off_store_unclassified,0,0,0,False
probier/AgentMassNew007,off_store_unclassified,0,0,0,False
probier/AgentMassProof009,off_store_unclassified,0,0,0,False
probier/AgentMassSecMdLinks1781797291,off_store_unclassified,0,0,0,False
probier/AgentMassSolutions39230,off_store_unclassified,0,0,0,False
probier/AgentMassSolutions92253,off_store_unclassified,53,49,0.9245283018867925,True
probier/AgentMdSuccRaw0071782007003,off_store_unclassified,14,12,0.8571428571428571,True
probier/AgentMdSuccTokens9999,off_store_unclassified,7,5,0.7142857142857143,True
probier/AgentMdVariants0071782007005,off_store_unclassified,0,0,0,False
probier/AgentMemProofXX91,off_store_unclassified,0,0,0,False
probier/AgentMorePaths1781804954,off_store_unclassified,0,0,0,False
probier/AgentMsuLaurenArchiveX927,off_store_unclassified,0,0,0,False
probier/AgentMsuLaurenBridgeQ9028,off_store_unclassified,0,0,0,False
probier/AgentMsu[Person15]ArchiveX927,off_store_unclassified,2,1,0.5,True
probier/AgentMultipartTry011,off_store_unclassified,0,0,0,False
probier/AgentMyPumsJob7705037,off_store_unclassified,0,0,0,False
probier/AgentNacPovertyJulyXX,off_store_unclassified,0,0,0,False
probier/AgentNestedC,off_store_unclassified,0,0,0,False
probier/AgentNestedD,off_store_unclassified,0,0,0,False
probier/AgentNewDirect1781797084,off_store_unclassified,22,21,0.9545454545454546,True
probier/AgentNewSucc0131782048000,off_store_unclassified,0,0,0,False
probier/AgentOAIDataUSACalcs2016X,off_store_unclassified,0,0,0,False
probier/AgentOAIDataUSALinksPums20280204,off_store_unclassified,0,0,0,False
probier/AgentOAIResearch1781954135,off_store_unclassified,0,0,0,False
probier/AgentOne5Nested178181105,off_store_unclassified,0,0,0,False
probier/AgentOne7Nested178181107,off_store_unclassified,0,0,0,False
probier/AgentOne9Nested178181109,off_store_unclassified,0,0,0,False
probier/AgentOpenAIBridgeHub2028,off_store_unclassified,0,0,0,False
probier/AgentOpenAITexasPovertyLink1781901,off_store_unclassified,0,0,0,False
probier/AgentOurDallasLinks20260618,off_store_unclassified,5,4,0.8,True
probier/AgentOurDataUSAPovertyTX2015Z19,off_store_unclassified,0,0,0,False
probier/AgentOurPovertyTestX,off_store_unclassified,0,0,0,False
probier/AgentOurTest12345,off_store_unclassified,0,0,0,False
probier/AgentPDFMD1781798936,off_store_unclassified,17,11,0.6470588235294118,True
probier/AgentPageYTest,off_store_unclassified,9,5,0.5555555555555556,True
probier/AgentPathJFK1781796570,off_store_unclassified,0,0,0,False
probier/AgentPathJsonHeroMA009,off_store_unclassified,0,0,0,False
probier/AgentPaths54Hero1782007001,off_store_unclassified,0,0,0,False
probier/AgentPlaceNamesTexasPovertyABC321,off_store_unclassified,0,0,0,False
probier/AgentPlaceProof0XX91,off_store_unclassified,0,0,0,False
probier/AgentPlaceProof1XX91,off_store_unclassified,0,0,0,False
probier/AgentPlaceProof2XX91,off_store_unclassified,0,0,0,False
probier/AgentPlaceProof3XX91,off_store_unclassified,0,0,0,False
probier/AgentPlaceYearNamesTexasPovertyABC654,off_store_unclassified,0,0,0,False
probier/AgentPoliceWageBridge1781900739,off_store_unclassified,0,0,0,False
probier/AgentPovHenJack1781819,off_store_unclassified,0,0,0,False
probier/AgentPovertyPlaceNamesProof7744,off_store_unclassified,33,32,0.9696969696969697,True
probier/AgentPovertyStatusLegendTX987,off_store_unclassified,0,0,0,False
probier/AgentPovertyTexasCitiesJune22X,off_store_unclassified,0,0,0,False
probier/AgentPovertyTexasLinksJuneXYZ,off_store_unclassified,0,0,0,False
probier/AgentPovertyTexasValuesX,off_store_unclassified,0,0,0,False
probier/AgentPrepGet1781900553,off_store_unclassified,0,0,0,False
probier/AgentPrepTest1781900376,off_store_unclassified,0,0,0,False
probier/AgentPrettyBest1781797900,off_store_unclassified,0,0,0,False
probier/AgentPrettyFinal1781797396,off_store_unclassified,5,2,0.4,False
probier/AgentPrettyGood1781797848,off_store_unclassified,0,0,0,False
probier/AgentPrettyRaw0071782007001,off_store_unclassified,0,0,0,False
probier/AgentPrettyWin1781798525,off_store_unclassified,3,2,0.6666666666666666,True
probier/AgentProxiesExplore008,off_store_unclassified,0,0,0,False
probier/AgentProxiesMe1781806794,off_store_unclassified,57,50,0.8771929824561403,True
probier/AgentProxySplit010B,off_store_unclassified,12,10,0.8333333333333334,True
probier/AgentProxyTry1782000004,off_store_unclassified,7,6,0.8571428571428571,True
probier/AgentRJQSimple1781820000,off_store_unclassified,0,0,0,False
probier/AgentRJQTiny1781821000,off_store_unclassified,0,0,0,False
probier/AgentRJQTiny1781821001,off_store_unclassified,0,0,0,False
probier/AgentRawCountySingle999003,off_store_unclassified,0,0,0,False
probier/AgentRjinaOnly1781807035x1,off_store_unclassified,0,0,0,False
probier/AgentRjinaOnly1781807044x3,off_store_unclassified,0,0,0,False
probier/AgentSECCountyProxyX1781801300,off_store_unclassified,9,8,0.8888888888888888,True
probier/AgentSECCountyReadable1781900,off_store_unclassified,0,0,0,False
probier/AgentSECJsonHeroSelect1781801600,off_store_unclassified,0,0,0,False
probier/AgentSECJsonHeroSelect1781802000,off_store_unclassified,59,57,0.9661016949152542,True
probier/AgentSECRegCFData,off_store_unclassified,16,11,0.6875,True
probier/AgentSECalt1781796792,off_store_unclassified,0,0,0,False
probier/AgentSandboxTryK4620,off_store_unclassified,0,0,0,False
probier/AgentSecCountyLinksMAJuneX771,off_store_unclassified,3,2,0.6666666666666666,True
probier/AgentSecMainJs999124,off_store_unclassified,0,0,0,False
probier/AgentSelfTestGet1781803375,off_store_unclassified,0,0,0,False
probier/AgentSet50FormatsRefY7,off_store_unclassified,0,0,0,False
probier/AgentSet50MonthlyResourceX9,off_store_unclassified,11,9,0.8181818181818182,True
probier/AgentShortPaths1781809999,off_store_unclassified,0,0,0,False
probier/AgentShortUsd1781808515,off_store_unclassified,0,0,0,False
probier/AgentSimple1781804217,off_store_unclassified,0,0,0,False
probier/AgentSimple1781804221,off_store_unclassified,0,0,0,False
probier/AgentSimple1781804224,off_store_unclassified,0,0,0,False
probier/AgentSimple1781804228,off_store_unclassified,0,0,0,False
probier/AgentSimple1781804232,off_store_unclassified,0,0,0,False
probier/AgentSimple1781804252,off_store_unclassified,0,0,0,False
probier/AgentSimple1781804262,off_store_unclassified,0,0,0,False
probier/AgentSimple1781804268,off_store_unclassified,1,1,1.0,True
probier/AgentSimple1781804274,off_store_unclassified,0,0,0,False
probier/AgentSimple1781804836,off_store_unclassified,0,0,0,False
probier/AgentSimple1781804842,off_store_unclassified,0,0,0,False
probier/AgentSimple1781804850,off_store_unclassified,0,0,0,False
probier/AgentSimple1781804856,off_store_unclassified,0,0,0,False
probier/AgentSimple1781804863,off_store_unclassified,0,0,0,False
probier/AgentSimple1781804869,off_store_unclassified,1,1,1.0,True
probier/AgentSimple1781805387,off_store_unclassified,0,0,0,False
probier/AgentSimple1781805429,off_store_unclassified,0,0,0,False
probier/AgentSimple1781805436,off_store_unclassified,0,0,0,False
probier/AgentSimple1781805446,off_store_unclassified,0,0,0,False
probier/AgentSimple1781805453,off_store_unclassified,0,0,0,False
probier/AgentSimple1781805460,off_store_unclassified,0,0,0,False
probier/AgentSimple1781805466,off_store_unclassified,5,1,0.2,False
